surah:ayah	position	word	meaning	ayah_link
52:36	3	l-samāwāti	the heavens	 أَمْ خَلَقُوا السَّمَاوَاتِ وَالْأَرْضَ بَلْ لَا يُوقِنُونَ
52:44	5	l-samāi	the sky	 وَإِنْ يَرَوْا كِسْفًا مِنَ السَّمَاءِ سَاقِطًا يَقُولُوا سَحَابٌ مَرْكُومٌ
53:26	5	l-samāwāti	the heavens	 وَكَمْ مِنْ مَلَكٍ فِي السَّمَاوَاتِ لَا تُغْنِي شَفَاعَتُهُمْ شَيْئًا
53:31	4	l-samāwāti	the heavens	 وَلِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ
54:11	3	l-samāi	(of) heaven	 فَفَتَحْنَا أَبْوَابَ السَّمَاءِ بِمَاءٍ مُنْهَمِرٍ
55:7	1	wal-samāa	And the heaven	 وَالسَّمَاءَ رَفَعَهَا وَوَضَعَ الْمِيزَانَ
55:29	4	l-samāwāti	the heavens	 فِي السَّمَاوَاتِ وَالْأَرْضِ كُلَّ يَوْمٍ هُوَ فِي شَأْنٍ
55:33	10	l-samāwāti	(of) the heavens	 إِنِ اسْتَطَعْتُمْ أَنْ تَنْفُذُوا مِنْ أَقْطَارِ السَّمَاوَاتِ وَالْأَرْضِ فَانْفُذُوا
55:37	3	l-samāu	the heaven	 فَإِذَا انْشَقَّتِ السَّمَاءُ فَكَانَتْ وَرْدَةً كَالدِّهَانِ
57:1	5	l-samāwāti	the heavens	 سَبَّحَ لِلَّهِ مَا فِي السَّمَاوَاتِ وَالْأَرْضِ وَهُوَ الْعَزِيزُ الْحَكِيمُ
57:2	3	l-samāwāti	(of) the heavens	 لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ يُحْيِي وَيُمِيتُ
57:4	4	l-samāwāti	the heavens	 هُوَ الَّذِي خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ فِي سِتَّةِ أَيَّامٍ
57:4	24	l-samāi	the heaven	 يَعْلَمُ مَا يَلِجُ فِي الْأَرْضِ وَمَا يَخْرُجُ مِنْهَا وَمَا يَنْزِلُ مِنَ السَّمَاءِ وَمَا يَعْرُجُ فِيهَا
57:5	3	l-samāwāti	(of) the heavens	 لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَإِلَى اللَّهِ تُرْجَعُ الْأُمُورُ
57:10	10	l-samāwāti	(of) the heavens	 وَلِلَّهِ مِيرَاثُ السَّمَاوَاتِ وَالْأَرْضِ
57:21	9	l-samāi	(of) the heaven	 سَابِقُوا إِلَىٰ مَغْفِرَةٍ مِنْ رَبِّكُمْ وَجَنَّةٍ عَرْضُهَا كَعَرْضِ السَّمَاءِ وَالْأَرْضِ
58:7	8	l-samāwāti	the heavens	 أَلَمْ تَرَ أَنَّ اللَّهَ يَعْلَمُ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ
59:1	5	l-samāwāti	the heavens	 سَبَّحَ لِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ وَهُوَ الْعَزِيزُ الْحَكِيمُ
59:24	13	l-samāwāti	the heavens	 يُسَبِّحُ لَهُ مَا فِي السَّمَاوَاتِ وَالْأَرْضِ وَهُوَ الْعَزِيزُ الْحَكِيمُ
61:1	5	l-samāwāti	the heavens	 سَبَّحَ لِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ وَهُوَ الْعَزِيزُ الْحَكِيمُ
62:1	5	l-samāwāti	the heavens	 يُسَبِّحُ لِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ الْمَلِكِ الْقُدُّوسِ
63:7	15	l-samāwāti	(of) the heavens	 وَلِلَّهِ خَزَائِنُ السَّمَاوَاتِ وَالْأَرْضِ
64:1	5	l-samāwāti	the heavens	 يُسَبِّحُ لِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ لَهُ الْمُلْكُ وَلَهُ الْحَمْدُ
64:3	2	l-samāwāti	the heavens	 خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ بِالْحَقِّ وَصَوَّرَكُمْ فَأَحْسَنَ صُوَرَكُمْ
64:4	4	l-samāwāti	the heavens	 يَعْلَمُ مَا فِي السَّمَاوَاتِ وَالْأَرْضِ وَيَعْلَمُ مَا تُسِرُّونَ وَمَا تُعْلِنُونَ
65:12	5	samāwātin	heavens	 اللَّهُ الَّذِي خَلَقَ سَبْعَ سَمَاوَاتٍ وَمِنَ الْأَرْضِ مِثْلَهُنَّ
67:3	4	samāwātin	heavens	 الَّذِي خَلَقَ سَبْعَ سَمَاوَاتٍ طِبَاقًا
67:5	3	l-samāa	the heaven	 وَلَقَدْ زَيَّنَّا السَّمَاءَ الدُّنْيَا بِمَصَابِيحَ وَجَعَلْنَاهَا رُجُومًا لِلشَّيَاطِينِ
67:16	4	l-samāi	the heaven	 أَأَمِنْتُمْ مَنْ فِي السَّمَاءِ أَنْ يَخْسِفَ بِكُمُ الْأَرْضَ فَإِذَا هِيَ تَمُورُ
67:17	5	l-samāi	the heaven	 أَمْ أَمِنْتُمْ مَنْ فِي السَّمَاءِ أَنْ يُرْسِلَ عَلَيْكُمْ حَاصِبًا
69:16	2	l-samāu	the heaven	 وَانْشَقَّتِ السَّمَاءُ فَهِيَ يَوْمَئِذٍ وَاهِيَةٌ
70:8	3	l-samāu	the sky	 يَوْمَ تَكُونُ السَّمَاءُ كَالْمُهْلِ
71:11	2	l-samāa	(rain from) the sky	 يُرْسِلِ السَّمَاءَ عَلَيْكُمْ مِدْرَارًا
71:15	7	samāwātin	heavens	 أَلَمْ تَرَوْا كَيْفَ خَلَقَ اللَّهُ سَبْعَ سَمَاوَاتٍ طِبَاقًا
72:8	3	l-samāa	the heaven	 وَأَنَّا لَمَسْنَا السَّمَاءَ فَوَجَدْنَاهَا مُلِئَتْ حَرَسًا شَدِيدًا وَشُهُبًا
73:18	1	al-samāu	The heaven	 السَّمَاءُ مُنْفَطِرٌ بِهِ كَانَ وَعْدُهُ مَفْعُولًا
77:9	2	l-samāu	the heaven	 وَإِذَا السَّمَاءُ فُرِجَتْ
78:19	2	l-samāu	the heaven	 وَفُتِحَتِ السَّمَاءُ فَكَانَتْ أَبْوَابًا
78:37	2	l-samāwāti	(of) the heavens	 رَبِّ السَّمَاوَاتِ وَالْأَرْضِ وَمَا بَيْنَهُمَا الرَّحْمَٰنِ
79:27	5	l-samāu	the heaven	 أَأَنْتُمْ أَشَدُّ خَلْقًا أَمِ السَّمَاءُ بَنَاهَا
81:11	2	l-samāu	the sky	 وَإِذَا السَّمَاءُ كُشِطَتْ
82:1	2	l-samāu	the sky	 إِذَا السَّمَاءُ انْفَطَرَتْ
84:1	2	l-samāu	the sky	 إِذَا السَّمَاءُ انْشَقَّتْ
85:1	1	wal-samāi	By the sky	 وَالسَّمَاءِ ذَاتِ الْبُرُوجِ
85:9	4	l-samāwāti	(of) the heavens	 الَّذِي لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَاللَّهُ عَلَىٰ كُلِّ شَيْءٍ شَهِيدٌ
86:1	1	wal-samāi	By the sky	 وَالسَّمَاءِ وَالطَّارِقِ
86:11	1	wal-samāi	By the sky	 وَالسَّمَاءِ ذَاتِ الرَّجْعِ
88:18	2	l-samāi	the sky	 وَإِلَى السَّمَاءِ كَيْفَ رُفِعَتْ
91:5	1	wal-samāi	And the heaven	 وَالسَّمَاءِ وَمَا بَنَاهَا
19:7	12	samiyyan	(this) name	 يَا زَكَرِيَّا إِنَّا نُبَشِّرُكَ بِغُلَامٍ اسْمُهُ يَحْيَىٰ لَمْ نَجْعَلْ لَهُ مِنْ قَبْلُ سَمِيًّا
19:65	12	samiyyan	any similarity	 فَاعْبُدْهُ وَاصْطَبِرْ لِعِبَادَتِهِ هَلْ تَعْلَمُ لَهُ سَمِيًّا
53:27	8	tasmiyata	name(s)	 إِنَّ الَّذِينَ لَا يُؤْمِنُونَ بِالْآخِرَةِ لَيُسَمُّونَ الْمَلَائِكَةَ تَسْمِيَةَ الْأُنْثَىٰ
11:3	12	musamman	appointed	 ثُمَّ تُوبُوا إِلَيْهِ يُمَتِّعْكُمْ مَتَاعًا حَسَنًا إِلَىٰ أَجَلٍ مُسَمًّى
13:2	18	musamman	appointed	 وَسَخَّرَ الشَّمْسَ وَالْقَمَرَ كُلٌّ يَجْرِي لِأَجَلٍ مُسَمًّى
14:10	17	musamman	appointed	 يَدْعُوكُمْ لِيَغْفِرَ لَكُمْ مِنْ ذُنُوبِكُمْ وَيُؤَخِّرَكُمْ إِلَىٰ أَجَلٍ مُسَمًّى
16:61	15	musamman	appointed	 مَا تَرَكَ عَلَيْهَا مِنْ دَابَّةٍ وَلَٰكِنْ يُؤَخِّرُهُمْ إِلَىٰ أَجَلٍ مُسَمًّى
22:5	34	musamman	appointed	 وَنُقِرُّ فِي الْأَرْحَامِ مَا نَشَاءُ إِلَىٰ أَجَلٍ مُسَمًّى
22:33	6	musamman	appointed	 لَكُمْ فِيهَا مَنَافِعُ إِلَىٰ أَجَلٍ مُسَمًّى ثُمَّ مَحِلُّهَا إِلَى الْبَيْتِ الْعَتِيقِ
29:53	5	musamman	appointed	 وَيَسْتَعْجِلُونَكَ بِالْعَذَابِ وَلَوْلَا أَجَلٌ مُسَمًّى لَجَاءَهُمُ الْعَذَابُ
30:8	15	musamman	appointed	 مَا خَلَقَ اللَّهُ السَّمَاوَاتِ وَالْأَرْضَ وَمَا بَيْنَهُمَا إِلَّا بِالْحَقِّ وَأَجَلٍ مُسَمًّى
31:29	20	musamman	appointed	 وَسَخَّرَ الشَّمْسَ وَالْقَمَرَ كُلٌّ يَجْرِي إِلَىٰ أَجَلٍ مُسَمًّى
35:13	15	musamman	appointed	 وَسَخَّرَ الشَّمْسَ وَالْقَمَرَ كُلٌّ يَجْرِي لِأَجَلٍ مُسَمًّى
35:45	17	musamman	appointed	 مَا تَرَكَ عَلَىٰ ظَهْرِهَا مِنْ دَابَّةٍ وَلَٰكِنْ يُؤَخِّرُهُمْ إِلَىٰ أَجَلٍ مُسَمًّى
39:5	19	musamman	specified	 وَسَخَّرَ الشَّمْسَ وَالْقَمَرَ كُلٌّ يَجْرِي لِأَجَلٍ مُسَمًّى
39:42	20	musamman	specified	 فَيُمْسِكُ الَّتِي قَضَىٰ عَلَيْهَا الْمَوْتَ وَيُرْسِلُ الْأُخْرَىٰ إِلَىٰ أَجَلٍ مُسَمًّى
40:67	28	musamman	specified	 وَلِتَبْلُغُوا أَجَلًا مُسَمًّى وَلَعَلَّكُمْ تَعْقِلُونَ
42:14	18	musamman	specified	 وَلَوْلَا كَلِمَةٌ سَبَقَتْ مِنْ رَبِّكَ إِلَىٰ أَجَلٍ مُسَمًّى لَقُضِيَ بَيْنَهُمْ
46:3	10	musamman	appointed	 مَا خَلَقْنَا السَّمَاوَاتِ وَالْأَرْضَ وَمَا بَيْنَهُمَا إِلَّا بِالْحَقِّ وَأَجَلٍ مُسَمًّى
2:282	9	musamman	fixed	 إِذَا تَدَايَنْتُمْ بِدَيْنٍ إِلَىٰ أَجَلٍ مُسَمًّى فَاكْتُبُوهُ
6:2	10	musamman	specified	 هُوَ الَّذِي خَلَقَكُمْ مِنْ طِينٍ ثُمَّ قَضَىٰ أَجَلًا وَأَجَلٌ مُسَمًّى عِنْدَهُ
6:60	14	musamman	specified	 وَيَعْلَمُ مَا جَرَحْتُمْ بِالنَّهَارِ ثُمَّ يَبْعَثُكُمْ فِيهِ لِيُقْضَىٰ أَجَلٌ مُسَمًّى
20:129	9	musamman	determined	 وَلَوْلَا كَلِمَةٌ سَبَقَتْ مِنْ رَبِّكَ لَكَانَ لِزَامًا وَأَجَلٌ مُسَمًّى
71:4	8	musamman	specified	 يَغْفِرْ لَكُمْ مِنْ ذُنُوبِكُمْ وَيُؤَخِّرْكُمْ إِلَىٰ أَجَلٍ مُسَمًّى
